time,city,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,precipitation,shortwave_radiation,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,ozone,dust,aerosol_optical_depth,aqi
2026-08-09 15:00:00,Sialkot,32.5,67,972.9,1.0,239,54,0.1,549.0,46.17,48.66,4.83,7.17,527.92,127.08,,,127
2026-08-09 17:00:00,Sialkot,32.3,68,971.5,2.2,284,49,0.0,231.0,60.53,65.71,13.17,5.73,698.72,118.76,,,154
2026-08-09 18:00:00,Sialkot,30.6,78,971.7,4.2,288,23,0.0,91.0,65.81,72.46,21.35,6.59,805.63,124.23,,,156
2026-08-09 19:00:00,Sialkot,29.5,83,971.9,3.4,267,13,0.0,1.0,58.29,65.78,25.03,8.33,882.59,119.94,,,152
2026-08-09 20:00:00,Sialkot,28.9,86,972.3,3.1,263,9,0.0,0.0,66.55,75.86,26.48,8.08,980.57,105.96,,,157
2026-08-09 23:00:00,Sialkot,27.7,92,973.2,3.9,223,18,0.0,0.0,85.69,98.0,27.1,5.93,1170.24,59.4,,,167
2026-08-10 00:00:00,Sialkot,27.4,93,973.0,2.3,209,13,0.0,0.0,78.06,89.42,25.16,3.92,1177.03,43.35,,,163
2026-08-10 01:00:00,Sialkot,27.4,90,973.3,0.4,27,14,0.0,0.0,73.69,84.28,24.03,2.87,1183.4,33.72,,,160
2026-08-10 03:00:00,Sialkot,26.8,93,973.2,0.9,349,45,0.0,0.0,73.99,83.23,21.41,1.92,1167.55,27.65,,,161
2026-08-10 04:00:00,Sialkot,26.6,93,973.3,2.9,330,50,0.0,0.0,74.82,83.87,20.62,1.56,1169.47,21.68,,,161
2026-08-10 05:00:00,Sialkot,26.5,94,973.4,4.5,360,78,0.0,0.0,76.52,85.72,20.67,1.35,1187.65,15.54,,,162
2026-08-10 06:00:00,Sialkot,26.7,97,973.5,4.4,21,70,0.0,33.0,78.17,87.9,21.0,1.31,1221.82,10.61,,,163
2026-08-10 08:00:00,Sialkot,29.4,83,974.0,2.1,15,6,0.0,325.0,79.35,90.71,16.91,1.83,1289.22,20.59,,,163
2026-08-10 11:00:00,Sialkot,32.4,65,973.7,3.3,221,71,0.0,734.0,70.24,74.6,4.66,10.86,735.44,139.0,,,159
2026-08-10 12:00:00,Sialkot,33.1,66,972.3,6.0,226,13,0.0,786.0,62.79,65.68,3.0,12.92,629.56,160.15,,,155
